ref_area.label,,,,time,obs_value
Greece,,,,1986,29.2
Greece,,,,1985,24.77
Greece,,,,1985,20.89
Greece,,,,1985,32.33
Greece,,,,1984,23.68
Greece,,,,1984,19.82
Greece,,,,1984,31.46
Greece,,,,1983,20.98
Greece,,,,1983,17.19
Greece,,,,1983,28.81
Grenada,,,,2023,11.54
Grenada,,,,2023,11.62
Grenada,,,,2023,11.43
Grenada,,,,2021,11.97
Grenada,,,,2021,11.53
Grenada,,,,2021,11.99
Grenada,,,,2020,15.72
Grenada,,,,2020,14.96
Grenada,,,,2020,16.69
Grenada,,,,2019,11.25
Grenada,,,,2019,10.03
Grenada,,,,2019,12.69
Grenada,,,,2018,14.09
Grenada,,,,2018,12.44
Grenada,,,,2018,15.11
Guatemala,,,,2023,30.3
Guatemala,,,,2023,20.11
Guatemala,,,,2023,44.68
Guatemala,,,,2015,29.36
Guatemala,,,,2015,22.75
Guatemala,,,,2015,42.62
Guatemala,,,,2014,27.08
Guatemala,,,,2014,20.96
Guatemala,,,,2014,38.66
Guatemala,,,,2013,30.8
Guatemala,,,,2013,23.12
Guatemala,,,,2013,44.92
Guatemala,,,,2012,33.78
Guatemala,,,,2012,24.25
Guatemala,,,,2012,50.17
Guatemala,,,,2011,28.49
Guatemala,,,,2011,19.45
Guatemala,,,,2011,46.91
Guatemala,,,,2010,36.7
Guatemala,,,,2010,27.86
Guatemala,,,,2010,52.37
Guyana,,,,2019,24.86
Guyana,,,,2019,22.25
Guyana,,,,2019,28.7
Guyana,,,,2018,30.47
Guyana,,,,2018,28.01
Guyana,,,,2018,34.21
"Hong Kong, China",,,,2016,16.86
"Hong Kong, China",,,,2016,14.83
"Hong Kong, China",,,,2016,18.95
"Hong Kong, China",,,,2015,16.42
"Hong Kong, China",,,,2015,14.42
"Hong Kong, China",,,,2015,18.51
"Hong Kong, China",,,,2014,17.45
"Hong Kong, China",,,,2014,15.71
"Hong Kong, China",,,,2014,19.27
"Hong Kong, China",,,,2013,15.2
"Hong Kong, China",,,,2013,13.04
"Hong Kong, China",,,,2013,17.5
"Hong Kong, China",,,,2012,15.28
"Hong Kong, China",,,,2012,13.66
"Hong Kong, China",,,,2012,17.01
"Hong Kong, China",,,,2011,13.79
"Hong Kong, China",,,,2011,11.74
"Hong Kong, China",,,,2011,16.07
"Hong Kong, China",,,,2010,11.28
"Hong Kong, China",,,,2010,9.6
"Hong Kong, China",,,,2010,13.16
"Hong Kong, China",,,,2009,14.76
"Hong Kong, China",,,,2009,13.17
"Hong Kong, China",,,,2009,16.52
Honduras,,,,2023,28.2
Honduras,,,,2023,23.27
Honduras,,,,2023,36.45
Honduras,,,,2022,33.56
Honduras,,,,2022,27.68
Honduras,,,,2022,42.48
Honduras,,,,2021,36.88
Honduras,,,,2021,30.26
Honduras,,,,2021,46.16
Honduras,,,,2020,36.38
Honduras,,,,2020,27.42
Honduras,,,,2020,48.68
Honduras,,,,2019,35.34
Honduras,,,,2019,30.17
Honduras,,,,2019,43.95
Honduras,,,,2018,38.93
Honduras,,,,2018,33.46
Honduras,,,,2018,47.25
Honduras,,,,2017,39.53
Honduras,,,,2017,35.08
Honduras,,,,2017,46.76
Honduras,,,,2016,37.51
Honduras,,,,2016,33.45
Honduras,,,,2016,43.86
Honduras,,,,2015,40.12
Honduras,,,,2015,36.88
Honduras,,,,2015,45.24
Honduras,,,,2014,39.6
Honduras,,,,2014,37.09
Honduras,,,,2014,43.63
Honduras,,,,2013,40.64
Honduras,,,,2013,38.01
Honduras,,,,2013,45.14
Honduras,,,,2012,35.53
Honduras,,,,2012,29.99
Honduras,,,,2012,45.9
Honduras,,,,2011,35.18
Honduras,,,,2011,30.78
Honduras,,,,2011,43.31
Honduras,,,,2010,41.89
Honduras,,,,2010,37.91
Honduras,,,,2010,48.86
Honduras,,,,2009,39.17
Honduras,,,,2009,34.13
Honduras,,,,2009,48.13
Honduras,,,,2008,36.6
Honduras,,,,2008,33.6
Honduras,,,,2008,42.03
Honduras,,,,2007,31.26
Honduras,,,,2007,27.62
Honduras,,,,2007,38.11
Honduras,,,,2006,32.08
Honduras,,,,2006,26.95
Honduras,,,,2006,41.62
Honduras,,,,2005,35.67
Honduras,,,,2005,30.36
Honduras,,,,2005,45.19
Croatia,,,,2023,26.32
Croatia,,,,2023,23.74
Croatia,,,,2023,29.23
Croatia,,,,2022,28.19
Croatia,,,,2022,24.87
Croatia,,,,2022,32.02
Croatia,,,,2021,27.29
Croatia,,,,2021,24.52
Croatia,,,,2021,30.5
Croatia,,,,2020,29.52
Croatia,,,,2020,26.64
Croatia,,,,2020,32.9
Croatia,,,,2019,26.34
Croatia,,,,2019,23.4
Croatia,,,,2019,29.74
Croatia,,,,2018,25.66
Croatia,,,,2018,21.6
Croatia,,,,2018,30.33
Croatia,,,,2017,23.36
Croatia,,,,2017,19.99
Croatia,,,,2017,27.25
Croatia,,,,2016,24.35
Croatia,,,,2016,20.89
Croatia,,,,2016,28.34
Croatia,,,,2015,25.79
Croatia,,,,2015,23
Croatia,,,,2015,29.01
Croatia,,,,2014,21
Croatia,,,,2014,18.31
Croatia,,,,2014,24.14
Croatia,,,,2013,18.35
Croatia,,,,2013,16.67
Croatia,,,,2013,20.28
Croatia,,,,2012,18.76
Croatia,,,,2012,16.64
Croatia,,,,2012,21.29
Croatia,,,,2011,17.16
Croatia,,,,2011,14.24
Croatia,,,,2011,20.74
Croatia,,,,2010,17.72
Croatia,,,,2010,13.55
Croatia,,,,2010,22.71
Croatia,,,,2009,18.73
Croatia,,,,2009,15.52
Croatia,,,,2009,22.61
Croatia,,,,2008,18.13
Croatia,,,,2008,14.95
Croatia,,,,2008,22.14
Croatia,,,,2007,17.23
Croatia,,,,2007,14.2
Croatia,,,,2007,21.09
Croatia,,,,2006,16.67
Croatia,,,,2006,13.65
Croatia,,,,2006,20.32
Croatia,,,,2005,17.3
Croatia,,,,2005,13.52
Croatia,,,,2005,21.95
Croatia,,,,2004,15.09
Croatia,,,,2004,12.64
Croatia,,,,2004,18.15
Croatia,,,,2003,14.55
Croatia,,,,2003,11.89
Croatia,,,,2003,17.91
Croatia,,,,2002,15.12
Croatia,,,,2002,12.78
Croatia,,,,2002,18.06
Haiti,,,,2012,29.18
Haiti,,,,2012,28.56
Haiti,,,,2012,30
Hungary,,,,2023,26.54
Hungary,,,,2023,21.57
Hungary,,,,2023,32.24
Hungary,,,,2022,22.95
Hungary,,,,2022,17.78
Hungary,,,,2022,28.87
Hungary,,,,2021,27.31
Hungary,,,,2021,21.96
Hungary,,,,2021,33.49
Hungary,,,,2020,25.1
Hungary,,,,2020,22.32
Hungary,,,,2020,28.56
Hungary,,,,2019,26.03
Hungary,,,,2019,22.92
Hungary,,,,2019,29.86
Hungary,,,,2018,24.27
Hungary,,,,2018,21.23
Hungary,,,,2018,27.98
Hungary,,,,2017,23.54
Hungary,,,,2017,20.49
Hungary,,,,2017,27.23
Hungary,,,,2016,18.13
Hungary,,,,2016,14.97
Hungary,,,,2016,21.87
Hungary,,,,2015,22.86
Hungary,,,,2015,19.76
Hungary,,,,2015,26.53
Hungary,,,,2014,22.27
Hungary,,,,2014,19.46
Hungary,,,,2014,25.59
Hungary,,,,2013,23.87
Hungary,,,,2013,20.18
Hungary,,,,2013,28.2
Hungary,,,,2012,21.41
Hungary,,,,2012,17.96
Hungary,,,,2012,25.39
Hungary,,,,2011,17.21
Hungary,,,,2011,13.94
Hungary,,,,2011,21.02
Hungary,,,,2010,14.57
Hungary,,,,2010,11.6
Hungary,,,,2010,17.97
Hungary,,,,2009,15.13
Hungary,,,,2009,12.45
Hungary,,,,2009,18.29
Hungary,,,,2008,14.18
Hungary,,,,2008,11.29
Hungary,,,,2008,17.63
Hungary,,,,2007,15.93
Hungary,,,,2007,12.74
Hungary,,,,2007,19.77
Hungary,,,,2006,15.74
Hungary,,,,2006,12.49
Hungary,,,,2006,19.62
Hungary,,,,2005,14.77
Hungary,,,,2005,11.48
Hungary,,,,2005,18.68
Hungary,,,,2004,16.1
Hungary,,,,2004,12.51
Hungary,,,,2004,20.37
Hungary,,,,2003,16.21
Hungary,,,,2003,12.71
Hungary,,,,2003,20.37
Hungary,,,,2002,10.13
Hungary,,,,2002,7.28
Hungary,,,,2002,13.55
Hungary,,,,2001,11.2
Hungary,,,,2001,8.01
Hungary,,,,2001,15.06
Hungary,,,,2000,19.86
Hungary,,,,2000,15.91
Hungary,,,,2000,24.68
Hungary,,,,1999,10.82
Hungary,,,,1999,7.92
Hungary,,,,1999,14.37
Hungary,,,,1998,13.05
Hungary,,,,1998,9.31
Hungary,,,,1998,17.64
Hungary,,,,1997,12.29
Hungary,,,,1997,8.87
Hungary,,,,1997,16.6
Hungary,,,,1996,20.46
Hungary,,,,1996,16.46
Hungary,,,,1996,25.44
Indonesia,,,,2023,38.22
Indonesia,,,,2023,32.27
Indonesia,,,,2023,47.45
Indonesia,,,,2022,39.17
Indonesia,,,,2022,33.71
Indonesia,,,,2022,47.65
Indonesia,,,,2021,41.94
Indonesia,,,,2021,36.64
Indonesia,,,,2021,49.96
Indonesia,,,,2020,39.9
Indonesia,,,,2020,34.42
Indonesia,,,,2020,48.25
Indonesia,,,,2019,37.18
Indonesia,,,,2019,31.51
Indonesia,,,,2019,45.83
Indonesia,,,,2018,37.5
Indonesia,,,,2018,31.91
Indonesia,,,,2018,46.11
Indonesia,,,,2017,35.77
Indonesia,,,,2017,30.02
Indonesia,,,,2017,44.71
Indonesia,,,,2016,35.21
Indonesia,,,,2016,29.72
Indonesia,,,,2016,43.92
Indonesia,,,,2015,35.09
Indonesia,,,,2015,29.71
Indonesia,,,,2015,43.78
Indonesia,,,,2014,37.57
Indonesia,,,,2014,31.91
Indonesia,,,,2014,46.74
Indonesia,,,,2013,39.9
Indonesia,,,,2013,35.08
Indonesia,,,,2013,47.72
Indonesia,,,,2012,37.35
Indonesia,,,,2012,31.62
Indonesia,,,,2012,46.62
Indonesia,,,,2011,37.08
Indonesia,,,,2011,31.53
Indonesia,,,,2011,46.14
Indonesia,,,,2010,36.36
Indonesia,,,,2010,31
Indonesia,,,,2010,45.07
Indonesia,,,,2009,36.41
Indonesia,,,,2009,31.61
Indonesia,,,,2009,44.22
Indonesia,,,,2008,36.6
Indonesia,,,,2008,31.61
Indonesia,,,,2008,44.82
Indonesia,,,,2007,35.8
Indonesia,,,,2007,29.96
Indonesia,,,,2007,45.83
Indonesia,,,,2006,35.51
Indonesia,,,,2006,29.6
Indonesia,,,,2006,46.46
Indonesia,,,,2005,35.12
Indonesia,,,,2005,28.62
Indonesia,,,,2005,47.41
Indonesia,,,,2004,34.79
Indonesia,,,,2004,27.94
Indonesia,,,,2004,47.33
Indonesia,,,,2003,36.36
Indonesia,,,,2003,29.18
Indonesia,,,,2003,49.18
Indonesia,,,,2002,36.75
Indonesia,,,,2002,29.84
Indonesia,,,,2002,48.99
Indonesia,,,,2001,36.24
Indonesia,,,,2001,28.61
Indonesia,,,,2001,49.18
Indonesia,,,,2000,37.43
Indonesia,,,,2000,29.07
Indonesia,,,,2000,50.91
Indonesia,,,,1999,40.85
Indonesia,,,,1999,32.87
Indonesia,,,,1999,53.77
Indonesia,,,,1998,42.44
Indonesia,,,,1998,33.82
Indonesia,,,,1998,56.2
Indonesia,,,,1997,38.63
Indonesia,,,,1997,30.1
Indonesia,,,,1997,52.58
Indonesia,,,,1996,40.61
Indonesia,,,,1996,31.74
Indonesia,,,,1996,55.01
Indonesia,,,,1994,44
Indonesia,,,,1994,35.74
Indonesia,,,,1994,57.13
Indonesia,,,,1993,43.6
Indonesia,,,,1993,34.87
Indonesia,,,,1993,57.58
Indonesia,,,,1992,44.24
Indonesia,,,,1992,35.31
Indonesia,,,,1992,58.41
Indonesia,,,,1991,41.72
Indonesia,,,,1991,32.43
Indonesia,,,,1991,56.76
Indonesia,,,,1990,42.6
Indonesia,,,,1990,32.53
Indonesia,,,,1990,58.52
India,,,,2024,24.38
India,,,,2024,14.32
India,,,,2024,46.73
India,,,,2023,23.99
India,,,,2023,13.89
India,,,,2023,45.94
India,,,,2023,0
India,,,,2022,20.85
India,,,,2022,13.55
India,,,,2022,40.69
India,,,,2022,0
India,,,,2021,19.09
India,,,,2021,12.79
India,,,,2021,36.44
India,,,,2021,0
India,,,,2020,17.07
India,,,,2020,11.95
India,,,,2020,31.68
India,,,,2020,0
India,,,,2019,14.44
India,,,,2019,10.03
India,,,,2019,28.1
India,,,,2019,0
India,,,,2018,14.66
India,,,,2018,10.77
India,,,,2018,28.8
India,,,,2018,0
Ireland,,,,2023,44.2
Ireland,,,,2023,34.11
Ireland,,,,2023,55.81
Ireland,,,,2022,38.62
Ireland,,,,2022,28.5
Ireland,,,,2022,50.15
Ireland,,,,2021,28.91
Ireland,,,,2021,20.74
Ireland,,,,2021,38.36
Ireland,,,,2020,39.88
Ireland,,,,2020,28.28
Ireland,,,,2020,53.57
Ireland,,,,2019,34.99
Ireland,,,,2019,21.62
Ireland,,,,2019,50.66
Ireland,,,,2018,35.24
Ireland,,,,2018,22.72
Ireland,,,,2018,49.98
Ireland,,,,2017,37.78
Ireland,,,,2017,25.22
Ireland,,,,2017,52.57
Ireland,,,,2016,39.58
Ireland,,,,2016,27.03
Ireland,,,,2016,54.36
Ireland,,,,2015,41.3
Ireland,,,,2015,28.81
Ireland,,,,2015,56.1
Ireland,,,,2014,40.91
Ireland,,,,2014,28.73
Ireland,,,,2014,55.31
Ireland,,,,2013,41.86
Ireland,,,,2013,29.42
Ireland,,,,2013,56.42
Ireland,,,,2012,42.09
Ireland,,,,2012,29.11
Ireland,,,,2012,56.91
Ireland,,,,2011,41.5
Ireland,,,,2011,27.88
Ireland,,,,2011,57.1
Ireland,,,,2010,40.96
Ireland,,,,2010,27.42
Ireland,,,,2010,56.59
Ireland,,,,2009,40.57
Ireland,,,,2009,27.53
Ireland,,,,2009,55.94
Ireland,,,,2008,36.92
Ireland,,,,2008,23.73
Ireland,,,,2008,53.73
Ireland,,,,2007,35.73
Ireland,,,,2007,22.58
Ireland,,,,2007,53.13
Ireland,,,,2006,36.47
Ireland,,,,2006,23.55
Ireland,,,,2006,54.1
Ireland,,,,2005,35.64
Ireland,,,,2005,22.18
Ireland,,,,2005,53.89
Ireland,,,,2004,35.74
Ireland,,,,2004,22.49
Ireland,,,,2004,54.04
Ireland,,,,2003,33.52
Ireland,,,,2003,20.83
Ireland,,,,2003,51.08
Ireland,,,,2002,31.95
Ireland,,,,2002,19.47
Ireland,,,,2002,49.38
Ireland,,,,2001,30.75
Ireland,,,,2001,18.68
Ireland,,,,2001,48.27
Ireland,,,,2000,31.36
Ireland,,,,2000,19.97
Ireland,,,,2000,48.02
Ireland,,,,1999,30.11
Ireland,,,,1999,18.61
Ireland,,,,1999,47.11
Ireland,,,,1998,30.41
Ireland,,,,1998,19.03
Ireland,,,,1998,47.68
Ireland,,,,1997,36.72
Ireland,,,,1997,27.33
Ireland,,,,1997,51.43
Ireland,,,,1996,32.73
Ireland,,,,1996,23.64
Ireland,,,,1996,47.37
Ireland,,,,1995,39.17
Ireland,,,,1995,29.58
Ireland,,,,1995,55.09
Ireland,,,,1994,32.3
Ireland,,,,1994,23.78
Ireland,,,,1994,46.69
Ireland,,,,1993,31.8
Ireland,,,,1993,23.35
Ireland,,,,1993,46.53
Ireland,,,,1992,28.06
Ireland,,,,1992,20.13
Ireland,,,,1992,42.58
Ireland,,,,1991,17.64
Ireland,,,,1991,10.58
Ireland,,,,1991,31.47
Ireland,,,,1990,17.83
Ireland,,,,1990,11.11
Ireland,,,,1990,31.38
Ireland,,,,1989,16.7
Ireland,,,,1989,10.17
Ireland,,,,1989,30.02
Ireland,,,,1988,17.6
Ireland,,,,1988,11.44
Ireland,,,,1988,30.61
Ireland,,,,1987,27.13
Ireland,,,,1987,20.17
Ireland,,,,1987,41.68
Ireland,,,,1986,15.27
Ireland,,,,1986,9.74
Ireland,,,,1986,27.43
Ireland,,,,1985,15.57
Ireland,,,,1985,9.92
Ireland,,,,1985,28.26
Ireland,,,,1984,25.33
Ireland,,,,1984,19.68
Ireland,,,,1984,38.02
Ireland,,,,1983,16.67
Ireland,,,,1983,11.06
Ireland,,,,1983,29.35
Iran (Islamic Republic of),,,,2023,20.19
Iran (Islamic Republic of),,,,2023,16.07
Iran (Islamic Republic of),,,,2023,41.67
Iran (Islamic Republic of),,,,2022,28.52
Iran (Islamic Republic of),,,,2022,24.59
Iran (Islamic Republic of),,,,2022,49.96
Iran (Islamic Republic of),,,,2021,25.37
Iran (Islamic Republic of),,,,2021,21.49
Iran (Islamic Republic of),,,,2021,47.15
Iran (Islamic Republic of),,,,2020,28.62
Iran (Islamic Republic of),,,,2020,24.23
Iran (Islamic Republic of),,,,2020,51.98
Iran (Islamic Republic of),,,,2019,25.45
Iran (Islamic Republic of),,,,2019,20.05
Iran (Islamic Republic of),,,,2019,50.14
Iran (Islamic Republic of),,,,2018,31.21
Iran (Islamic Republic of),,,,2018,25.72
Iran (Islamic Republic of),,,,2018,55.51
Iran (Islamic Republic of),,,,2017,25.89
Iran (Islamic Republic of),,,,2017,20.81
Iran (Islamic Republic of),,,,2017,48.82
Iran (Islamic Republic of),,,,2016,29.08
Iran (Islamic Republic of),,,,2016,23.85
Iran (Islamic Republic of),,,,2016,53.88
Iran (Islamic Republic of),,,,2015,24.19
Iran (Islamic Republic of),,,,2015,19.48
Iran (Islamic Republic of),,,,2015,49.15
Iran (Islamic Republic of),,,,2014,27.17
Iran (Islamic Republic of),,,,2014,22.95
Iran (Islamic Republic of),,,,2014,51.71
Iran (Islamic Republic of),,,,2013,25.96
Iran (Islamic Republic of),,,,2013,21.68
Iran (Islamic Republic of),,,,2013,50.41
Iran (Islamic Republic of),,,,2012,24.81
Iran (Islamic Republic of),,,,2012,20.03
Iran (Islamic Republic of),,,,2012,48.42
Iran (Islamic Republic of),,,,2011,25.07
Iran (Islamic Republic of),,,,2011,20.5
Iran (Islamic Republic of),,,,2011,50.05
Iran (Islamic Republic of),,,,2010,27.02
Iran (Islamic Republic of),,,,2010,21.89
Iran (Islamic Republic of),,,,2010,52.41
Iran (Islamic Republic of),,,,2009,26.3
Iran (Islamic Republic of),,,,2009,20.62
Iran (Islamic Republic of),,,,2009,52.98
Iran (Islamic Republic of),,,,2008,22.15
Iran (Islamic Republic of),,,,2008,16.79
Iran (Islamic Republic of),,,,2008,49.13
Iran (Islamic Republic of),,,,2007,21.33
Iran (Islamic Republic of),,,,2007,15.6
Iran (Islamic Republic of),,,,2007,46.86
Iran (Islamic Republic of),,,,2006,22.6
Iran (Islamic Republic of),,,,2006,16.64
Iran (Islamic Republic of),,,,2006,47.86
Iran (Islamic Republic of),,,,2005,26.03
Iran (Islamic Republic of),,,,2005,19.87
Iran (Islamic Republic of),,,,2005,51.88
Iraq,,,,2021,21.29
Iraq,,,,2021,19.94
Iraq,,,,2021,31.58
Iraq,,,,2017,23.91
Iraq,,,,2017,23.64
Iraq,,,,2017,26.15
Iraq,,,,2014,28.18
Iraq,,,,2014,23.29
Iraq,,,,2014,58.41
Iraq,,,,2012,34.74
Iraq,,,,2012,29.81
Iraq,,,,2012,64.72
Iraq,,,,2007,34.82
Iraq,,,,2007,29.22
Iraq,,,,2007,66.25
Iceland,,,,2023,50.04
Iceland,,,,2023,41.87
Iceland,,,,2023,59.83
Iceland,,,,2022,50.29
Iceland,,,,2022,41.83
Iceland,,,,2022,60.12
Iceland,,,,2021,48.03
Iceland,,,,2021,38.1
Iceland,,,,2021,59.8
Iceland,,,,2020,39.66
Iceland,,,,2020,29.71
Iceland,,,,2020,51.33
Iceland,,,,2019,37.11
Iceland,,,,2019,27.93
Iceland,,,,2019,47.79
Iceland,,,,2018,37.27
Iceland,,,,2018,27.57
Iceland,,,,2018,48.58
Iceland,,,,2017,37.31
Iceland,,,,2017,27.89
Iceland,,,,2017,48.18
Iceland,,,,2016,37.49
Iceland,,,,2016,28.57
Iceland,,,,2016,47.62
Iceland,,,,2015,37.52
Iceland,,,,2015,28.04
Iceland,,,,2015,47.93
Iceland,,,,2014,37.21
Iceland,,,,2014,27.84
Iceland,,,,2014,47.45
Iceland,,,,2013,40.41
Iceland,,,,2013,30.39
Iceland,,,,2013,51.36
Iceland,,,,2012,39.26
Iceland,,,,2012,29.92
Iceland,,,,2012,49.42
Iceland,,,,2011,39.43
Iceland,,,,2011,29.2
Iceland,,,,2011,50.52
Iceland,,,,2010,39.8
Iceland,,,,2010,29.37
Iceland,,,,2010,51.19
Iceland,,,,2009,38.85
Iceland,,,,2009,28.86
Iceland,,,,2009,49.95
Iceland,,,,2008,35.2
Iceland,,,,2008,24.23
Iceland,,,,2008,48.31
Iceland,,,,2007,38.4
Iceland,,,,2007,26.73
Iceland,,,,2007,52.44
Iceland,,,,2006,38.16
Iceland,,,,2006,26.65
Iceland,,,,2006,51.84
Iceland,,,,2005,36.98
Iceland,,,,2005,24.01
Iceland,,,,2005,51.71
Iceland,,,,2004,35.88
Iceland,,,,2004,22.04
Iceland,,,,2004,51.33
Iceland,,,,2003,38.64
Iceland,,,,2003,27.7
Iceland,,,,2003,50.97
Iceland,,,,2002,33.54
Iceland,,,,2002,20.95
Iceland,,,,2002,47.76
Iceland,,,,2001,32.04
Iceland,,,,2001,18.72
Iceland,,,,2001,47.47
Iceland,,,,2000,31.82
Iceland,,,,2000,17.48
Iceland,,,,2000,48.12
Iceland,,,,1999,34.74
Iceland,,,,1999,19.55
Iceland,,,,1999,52.21
Iceland,,,,1998,34.4
Iceland,,,,1998,18.5
Iceland,,,,1998,53
Iceland,,,,1997,33.36
Iceland,,,,1997,18.61
Iceland,,,,1997,50.57
Iceland,,,,1996,34.55
Iceland,,,,1996,19.4
Iceland,,,,1996,52.07
Iceland,,,,1995,36.59
Iceland,,,,1995,19.48
Iceland,,,,1995,55.91
Israel,,,,2023,34.77
Israel,,,,2023,25.95
Israel,,,,2023,44.11
Israel,,,,2022,33.89
Israel,,,,2022,24.04
Israel,,,,2022,44.3
Israel,,,,2021,33.5
Israel,,,,2021,24.02
Israel,,,,2021,43.57
Israel,,,,2020,36.74
Israel,,,,2020,27.64
Israel,,,,2020,46.5
Israel,,,,2019,33.7
Israel,,,,2019,23.65
Israel,,,,2019,44.63
Israel,,,,2018,33.11
Israel,,,,2018,22.46
Israel,,,,2018,44.7
Israel,,,,2017,33.22
Israel,,,,2017,22.67
Israel,,,,2017,44.98
Israel,,,,2016,33.61
Israel,,,,2016,23.13
Israel,,,,2016,45.27
Israel,,,,2015,34.28
Israel,,,,2015,23.61
Israel,,,,2015,46.23
Israel,,,,2014,34.7
Israel,,,,2014,24.15
Israel,,,,2014,46.5
Israel,,,,2013,34.96
Israel,,,,2013,24.43
Israel,,,,2013,46.88
Israel,,,,2012,35.42
Israel,,,,2012,25.07
Israel,,,,2012,47.17
Israel,,,,2011,34.47
Israel,,,,2011,23.74
Israel,,,,2011,46.58
Israel,,,,2010,35.02
Israel,,,,2010,23.44
Israel,,,,2010,47.98
Israel,,,,2009,34.8
Israel,,,,2009,22.87
Israel,,,,2009,48.19
Italy,,,,2023,34.64
Italy,,,,2023,23.48
Italy,,,,2023,49.82
Italy,,,,2022,34.19
Italy,,,,2022,23.03
Italy,,,,2022,49.49
Italy,,,,2021,35.64
Italy,,,,2021,24.67
Italy,,,,2021,50.67
Italy,,,,2020,40.4
Italy,,,,2020,30.01
Italy,,,,2020,54.73
Italy,,,,2019,33.42
Italy,,,,2019,21.39
Italy,,,,2019,49.85
Italy,,,,2018,33.59
Italy,,,,2018,21.65
Italy,,,,2018,49.99
Italy,,,,2017,34.8
Italy,,,,2017,23.15
Italy,,,,2017,50.87
Italy,,,,2016,34.37
Italy,,,,2016,22.67
Italy,,,,2016,50.63
Italy,,,,2015,35.45
Italy,,,,2015,24.03
Italy,,,,2015,51.39
Italy,,,,2014,35.55
Italy,,,,2014,24.3
Italy,,,,2014,51.15
Italy,,,,2013,34.88
Italy,,,,2013,23.49
Italy,,,,2013,50.75
Italy,,,,2012,34.14
Italy,,,,2012,22.68
Italy,,,,2012,50.28
Italy,,,,2011,30.98
Italy,,,,2011,19.04
Italy,,,,2011,48.19
Italy,,,,2010,31.21
Italy,,,,2010,19.82
Italy,,,,2010,47.86
Italy,,,,2009,32.84
Italy,,,,2009,22.07
Italy,,,,2009,48.77
Italy,,,,2008,31.21
Italy,,,,2008,20.09
Italy,,,,2008,47.77
Italy,,,,2007,29.8
Italy,,,,2007,18.68
Italy,,,,2007,46.72
Italy,,,,2006,30.24
Italy,,,,2006,19.5
Italy,,,,2006,46.64
Italy,,,,2005,28.56
Italy,,,,2005,17.95
Italy,,,,2005,44.93
Italy,,,,2004,25.36
Italy,,,,2004,14.37
Italy,,,,2004,42.35
Italy,,,,2003,21.33
Italy,,,,2003,12.39
Italy,,,,2003,35.91
Italy,,,,2002,44.8
Italy,,,,2002,36.8
Italy,,,,2002,58.04
Italy,,,,2001,21.08
Italy,,,,2001,12.29
Italy,,,,2001,35.72
Italy,,,,2000,20.36
Italy,,,,2000,12.04
Italy,,,,2000,34.65
Italy,,,,1999,20.1
Italy,,,,1999,11.8
Italy,,,,1999,34.64
Italy,,,,1998,19.61
Italy,,,,1998,11.65
Italy,,,,1998,33.83
Italy,,,,1997,19.68
Italy,,,,1997,11.77
Italy,,,,1997,33.98
Italy,,,,1996,22.12
Italy,,,,1996,14.55
Italy,,,,1996,35.86
Italy,,,,1995,19.2
Italy,,,,1995,11.49
Italy,,,,1995,33.43
Italy,,,,1994,19.4
Italy,,,,1994,12.03
Italy,,,,1994,33.12
Italy,,,,1993,18.69
Italy,,,,1993,11.31
Italy,,,,1993,32.72
Italy,,,,1992,19.45
Italy,,,,1992,12.6
Italy,,,,1992,32.35
Italy,,,,1991,17.08
Italy,,,,1991,10.28
Italy,,,,1991,29.85
Italy,,,,1990,16.56
Italy,,,,1990,9.94
Italy,,,,1990,29.29
Italy,,,,1989,16.83
Italy,,,,1989,10.13
Italy,,,,1989,29.81
Italy,,,,1988,15.97
Italy,,,,1988,9.58
Italy,,,,1988,28.69
Italy,,,,1987,16.93
Italy,,,,1987,10.74
Italy,,,,1987,29.35
Italy,,,,1986,16.49
Italy,,,,1986,10.4
Italy,,,,1986,29.01
Italy,,,,1985,18.08
Italy,,,,1985,12.17
Italy,,,,1985,30.53
Italy,,,,1984,17.58
Italy,,,,1984,11.79
Italy,,,,1984,29.85
Italy,,,,1983,14.59
Italy,,,,1983,8.9
Italy,,,,1983,26.67
Jamaica,,,,2023,7.19
Jamaica,,,,2023,6.44
Jamaica,,,,2023,8.06
Jamaica,,,,2022,8.55
Jamaica,,,,2022,7.56
Jamaica,,,,2022,9.73
Jamaica,,,,2021,11.78
Jamaica,,,,2021,10.08
Jamaica,,,,2021,13.87
Jamaica,,,,2020,13.84
Jamaica,,,,2020,11.81
Jamaica,,,,2020,16.33
Jamaica,,,,2019,9.19
Jamaica,,,,2019,8.11
Jamaica,,,,2019,10.52
Jamaica,,,,2018,10.32
Jamaica,,,,2018,8.75
Jamaica,,,,2018,12.26
Jamaica,,,,2017,11.03
Jamaica,,,,2017,9.51
Jamaica,,,,2017,12.94
Jamaica,,,,2016,10.93
Jamaica,,,,2016,9.4
Jamaica,,,,2016,12.89
Jamaica,,,,2014,12.23
Jamaica,,,,2014,10.75
Jamaica,,,,2014,14.2
Jamaica,,,,2013,12.51
Jamaica,,,,2013,10.81
Jamaica,,,,2013,14.77
Jamaica,,,,2012,12.52
Jamaica,,,,2012,10.35
Jamaica,,,,2012,15.35
Jamaica,,,,2011,14.03
Jamaica,,,,2011,11.4
Jamaica,,,,2011,17.5
Jamaica,,,,2010,12.89
Jamaica,,,,2010,11.17
Jamaica,,,,2010,15.15
Jamaica,,,,2009,13.62
